Ensembl.Gene.ID	Requested ID	Matched ID(s)	Ensembl.Transcript.ID	Ensembl.Protein.ID	EntrezGene.ID	HGNC.symbol	Description	PSR.total	M7vM8_F61__alternative_model_kappa	M7vM8_F61__alternative_model_omega	M7vM8_F61__null_model_lnL	M7vM8_F61__alternative_model_lnL	M7vM8_F61__LRT_statistic	M7vM8_F61__LRT_P_value_full	M7vM8_F61__LRT_P_value_log10	M7vM8_F61__LRT_P_value_bonf	M7vM8_F61__LRT_P_value_bh	M7vM8_F3X4__alternative_model_kappa	M7vM8_F3X4__alternative_model_omega	M7vM8_F3X4__null_model_lnL	M7vM8_F3X4__alternative_model_lnL	M7vM8_F3X4__LRT_statistic	M7vM8_F3X4__LRT_P_value_full	M7vM8_F3X4__LRT_P_value_log10	M7vM8_F3X4__LRT_P_value_bonf	M7vM8_F3X4__LRT_P_value_bh	M1avM2a_F61__alternative_model_kappa	M1avM2a_F61__alternative_model_omega	M1avM2a_F61__null_model_lnL	M1avM2a_F61__alternative_model_lnL	M1avM2a_F61__LRT_statistic	M1avM2a_F61__LRT_P_value_full	M1avM2a_F61__LRT_P_value_log10	M1avM2a_F61__LRT_P_value_bonf	M1avM2a_F61__LRT_P_value_bh	M1avM2a_F3X4__alternative_model_kappa	M1avM2a_F3X4__alternative_model_omega	M1avM2a_F3X4__null_model_lnL	M1avM2a_F3X4__alternative_model_lnL	M1avM2a_F3X4__LRT_statistic	M1avM2a_F3X4__LRT_P_value_full	M1avM2a_F3X4__LRT_P_value_log10	M1avM2a_F3X4__LRT_P_value_bonf	M1avM2a_F3X4__LRT_P_value_bh
ENSG00000196476	ENSG00000046774	ENSG00000046774	ENST00000360321	ENSP00000353470	140680	C20orf96	chromosome 20 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:16227]	2	6.12436	12.13871	-2608.506294	-2599.820199	17.37219	0.000168918	-3.7723240693	1	0.0007895173	6.38046	13.93044	-2630.289269	-2621.573037	17.432464	0.000163904	-3.7854104475	1	0.0007782109	6.13431	12.21424	-2608.426771	-2599.819168	17.215206	0.000182711	-3.7382353054	1	0.0008686209	6.35082	13.77968	-2630.288866	-2621.532246	17.51324	0.000157416	-3.8029511274	1	0.0007756163
ENSG00000196684	ENSG00000008438	ENSG00000008438	ENST00000616645	ENSP00000482604	84941	HSH2D	hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]	1	4.19098	29.17011	-2397.806957	-2385.452216	24.709482	0.000004309	-5.3656235059	0.047812664	2.62706945054945E-05	4.25758	24.80998	-2436.183811	-2423.472376	25.42287	0.000003016	-5.5205686628	0.033465536	1.90904369652025E-05	4.18987	29.19731	-2396.61688	-2385.436208	22.361344	0.000013941	-4.8557060728	0.154689336	8.09044644351464E-05	4.25351	24.77969	-2434.960065	-2423.448673	23.022784	0.000010015	-4.9993490464	0.11112644	0.000060362
ENSG00000197142	ENSG00000196352	ENSG00000196352	ENST00000356116	ENSP00000348429	51703	ACSL5	acyl-CoA synthetase long-chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]	1	4.87493	5.37175	-4605.448386	-4597.467914	15.960944	0.000342078	-3.4658748556	1	0.001521922	4.97326	5.73046	-4664.938958	-4659.206323	11.46527	0.003238532	-2.4896518073	1	0.012103318	4.87528	6.06646	-4604.638457	-4597.388883	14.499148	0.000710477	-3.1484499768	1	0.0030426294	4.97771	6.26158	-4664.473323	-4659.150735	10.645176	0.004880108	-2.3115705667	1	0.0181405958
ENSG00000197249	ENSG00000163518	ENSG00000163518	ENST00000448921	ENSP00000416066	5265	SERPINA1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1 [Source:HGNC Symbol;Acc:HGNC:8941]	1	4.05003	21.89642	-2831.225245	-2826.738765	8.97296	0.01126021	-1.9484535099	1	0.0359963383	4.39957	29.22565	-2894.101069	-2889.077172	10.047794	0.006578839	-2.1818507417	1	0.0230062394	4.08091	22.48291	-2831.225196	-2826.702955	9.044482	0.010864649	-1.9639842997	1	0.0358578659	4.41891	31.83306	-2894.098363	-2889.054716	10.087294	0.006450182	-2.190428031	1	0.023244956
ENSG00000197309	ENSG00000049883	ENSG00000049883	ENST00000318666	ENSP00000323895	26497	OR10D3	olfactory receptor, family 10, subfamily D, member 3 (non-functional) [Source:HGNC Symbol;Acc:HGNC:8168]	3	2.43082	16.16199	-3805.359838	-3787.654942	35.409792	0.00000002	-7.6989700043	0.00022192	1.6761329305136E-07	2.43412	11.06255	-3851.438487	-3834.658472	33.56003	0.000000052	-7.2839966564	0.000576992	4.16300144300144E-07	2.48974	17.82232	-3804.914703	-3786.756481	36.316444	0.000000013	-7.8860566477	0.000144248	1.16235294117647E-07	2.566	15.24671	-3850.979337	-3833.721417	34.51584	0.000000032	-7.4948500217	0.000355072	2.73132307692308E-07
ENSG00000197467	ENSG00000198930	ENSG00000198930	ENST00000398978	ENSP00000381949	1305	COL13A1	collagen, type XIII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2190]	3	5.53349	286.90648	-4023.477614	-3977.227117	92.500994	0	-Inf	0	0	5.09982	69.33151	-4208.985906	-4177.870237	62.231338	0	-Inf	0	0	5.52526	288.39242	-4023.457808	-3977.212036	92.491544	0	-Inf	0	0	5.19226	98.05811	-4208.845586	-4177.61395	62.463272	0	-Inf	0	0
ENSG00000197471	ENSG00000103494	ENSG00000103494	ENST00000360121	ENSP00000353238	6693	SPN	sialophorin [Source:HGNC Symbol;Acc:HGNC:11249]	2	4.17842	5.0397	-2980.033571	-2968.940081	22.18698	0.000015211	-4.8178422337	0.168781256	8.54156153846154E-05	4.40758	4.67108	-3066.970399	-3056.396705	21.147388	0.00002558	-4.5920994599	0.28383568	0.0001400275	4.17837	5.03239	-2979.976592	-2968.938203	22.076778	0.000016073	-4.7939030553	0.178346008	9.18835692941782E-05	4.40755	4.66417	-3066.879032	-3056.396146	20.965772	0.000028012	-4.5526558823	0.310821152	0.0001569011
ENSG00000197487	ENSG00000204711	ENSG00000204711	ENST00000357330	ENSP00000349884	85569	GALP	galanin-like peptide [Source:HGNC Symbol;Acc:HGNC:24840]	2	3.31817	6.18631	-1008.625474	-1003.011931	11.227086	0.003648121	-2.4379307655	1	0.0131469797	3.52779	6.6118	-1014.88489	-1010.101941	9.565898	0.008371276	-2.0772083392	1	0.0286248624	3.31794	6.34456	-1008.491976	-1003.034582	10.914788	0.004264655	-2.3701160964	1	0.0154780492	3.53063	6.86028	-1014.784177	-1010.125056	9.318242	0.009474787	-2.0234305445	1	0.0328538239
ENSG00000198523	ENSG00000085563	ENSG00000085563	ENST00000357525	ENSP00000350132	5350	PLN	phospholamban [Source:HGNC Symbol;Acc:HGNC:9080]	1	13.55923	333.56619	-224.472352	-212.311729	24.321246	0.000005232	-5.2813322647	0.058054272	3.15855669205658E-05	5.03861	999.001	-251.299947	-242.347169	17.905556	0.000129377	-3.8881429235	1	0.0006266116	9.41587	999	-224.471085	-212.527279	23.887612	0.000006499	-5.187153463	0.072112904	3.95572704333516E-05	5.03861	999	-250.585858	-242.347169	16.477378	0.00026423	-3.5780178752	1	0.00125563
ENSG00000198673	ENSG00000156575	ENSG00000156575	ENST00000416284	ENSP00000393987	338811	FAM19A2	family with sequence similarity 19 (chemokine (C-C motif)-like), member A2 [Source:HGNC Symbol;Acc:HGNC:21589]	1	5.76401	56.74644	-687.195574	-670.886876	32.617396	0.000000083	-7.0809219076	0.000920968	6.42685275645499E-07	3.33878	19.09818	-719.667064	-708.742914	21.8483	0.000018018	-4.7442934174	0.199927728	0.000101178	5.76613	56.78619	-687.173499	-670.881947	32.583104	0.000000084	-7.0757207139	0.000932064	0.000000662	3.33811	19.08758	-719.608497	-708.734712	21.74757	0.000018949	-4.7224137042	0.210258104	0.000109225
ENSG00000198851	ENSG00000101888	ENSG00000101888	ENST00000361763	ENSP00000354566	916	CD3E	CD3e molecule, epsilon (CD3-TCR complex) [Source:HGNC Symbol;Acc:HGNC:1674]	5	3.02986	7.00695	-1544.662281	-1523.736522	41.851518	0.000000001	-9	0.000011096	9.68237347294939E-09	2.85493	7.3062	-1573.545433	-1551.979863	43.13114	0	-Inf	0	0	3.03197	7.07824	-1544.602644	-1523.735465	41.734358	0.000000001	-9	0.000011096	1.02740740740741E-08	2.85676	7.36207	-1573.504046	-1551.979275	43.049542	0	-Inf	0	0
ENSG00000198930	ENSG00000138496	ENSG00000138496	ENST00000370287	ENSP00000359310	158511	CSAG1	chondrosarcoma associated gene 1 [Source:HGNC Symbol;Acc:HGNC:24294]	2	2.20581	6.90073	-982.624749	-971.732843	21.783812	0.000018608	-4.7303003026	0.206474368	0.0001029797	2.63282	6.61127	-1010.129316	-999.438554	21.381524	0.000022754	-4.6429422462	0.252478384	0.0001254239	2.20582	6.89083	-982.574343	-971.729482	21.689722	0.000019505	-4.7098540454	0.21642748	0.0001099733	2.6328	6.5959	-1010.127702	-999.43805	21.379304	0.000022779	-4.6424653454	0.252755784	0.0001296184
ENSG00000203933	ENSG00000105492	ENSG00000105492	ENST00000370540	ENSP00000359571	347487	CXorf66	chromosome X open reading frame 66 [Source:HGNC Symbol;Acc:HGNC:33743]	4	3.95331	2.30017	-2809.341886	-2797.93472	22.814332	0.000011116	-4.9540514619	0.123343136	6.38752646297255E-05	4.29827	2.19808	-2855.805695	-2845.338897	20.933596	0.000028466	-4.545673555	0.315858736	0.0001543032	3.9533	2.30017	-2807.088557	-2797.934719	18.307676	0.000105813	-3.9754609724	1	0.0005232179	4.29827	2.19808	-2853.599277	-2845.338897	16.52076	0.000258561	-3.5874369812	1	0.0012302714
ENSG00000204237	ENSG00000172301	ENSG00000172301	ENST00000374741	ENSP00000363873	339229	OXLD1	oxidoreductase-like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27901]	1	3.76175	36.10653	-1192.202877	-1182.488821	19.428112	0.000060428	-4.2187617795	0.670509088	0.0003065885	3.68408	28.80893	-1219.738032	-1210.072515	19.331034	0.000063434	-4.1976779021	0.703863664	0.0003243611	3.71819	33.73311	-1191.847747	-1182.109859	19.475776	0.000059005	-4.2291111853	0.65471948	0.0003065166	3.70776	30.52347	-1219.534669	-1209.785179	19.49898	0.000058324	-4.2341526987	0.647163104	0.0003109866
ENSG00000204300	ENSG00000100721	ENSG00000100721	ENST00000375026	ENSP00000364166	338661	TMEM225	transmembrane protein 225 [Source:HGNC Symbol;Acc:HGNC:32390]	3	4.3574	6.18209	-1718.360817	-1707.117882	22.48587	0.0000131	-4.8827287043	0.1453576	7.44278545826933E-05	4.01894	6.03879	-1748.215977	-1736.233666	23.964622	0.000006254	-5.2038421231	0.069394384	3.77553775843308E-05	4.35736	6.17671	-1718.262797	-1707.116771	22.292052	0.000014433	-4.8406433884	0.160148568	8.35848475991649E-05	4.01895	6.03522	-1748.190512	-1736.233163	23.914698	0.000006412	-5.1930064863	0.071147552	3.99480920830994E-05
ENSG00000204518	ENSG00000010610	ENSG00000010610	ENST00000376221	ENSP00000365395	343066	AADACL4	arylacetamide deacetylase-like 4 [Source:HGNC Symbol;Acc:HGNC:32038]	1	3.96643	8.48422	-2825.102041	-2818.353187	13.497708	0.001172222	-2.9309901321	1	0.0046720457	4.01345	12.00372	-2831.287651	-2824.39181	13.791682	0.001011986	-2.9948254956	1	0.0041867996	3.96574	8.82457	-2824.943941	-2818.357134	13.173614	0.001378434	-2.8606140233	1	0.0055356872	4.01447	12.29995	-2831.137168	-2824.375442	13.523452	0.00115723	-2.9365803162	1	0.0048731021
ENSG00000204711	ENSG00000182685	ENSG00000182685	ENST00000377197	ENSP00000366402	138255	C9orf135	chromosome 9 open reading frame 135 [Source:HGNC Symbol;Acc:HGNC:31422]	1	3.96092	3.33752	-1460.880826	-1455.799916	10.16182	0.006214251	-2.2066112091	1	0.0212360114	3.83108	3.04537	-1486.851899	-1482.492906	8.717986	0.012791262	-1.8930866054	1	0.0421412836	3.96184	3.44398	-1460.656626	-1455.798644	9.715964	0.00776614	-2.1097947847	1	0.0264740674	3.83107	3.04354	-1486.788201	-1482.49284	8.590722	0.01363165	-1.8654515732	1	0.0458770969
ENSG00000205081	ENSG00000165168	ENSG00000165168	ENST00000378657	ENSP00000367926	645090	CXorf30	chromosome X open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:27298]	1	3.29605	3.07718	-5603.5011	-5598.065271	10.871658	0.004357621	-2.3607505448	1	0.0154677424	3.42202	3.0465	-5677.086734	-5670.598431	12.976606	0.001521128	-2.8178342394	1	0.0060801283	3.29596	3.03021	-5603.374221	-5598.064823	10.618796	0.004944903	-2.3058422232	1	0.0176199883	3.42167	3.18513	-5677.083154	-5670.594881	12.976546	0.001521174	-2.8178211062	1	0.0062677114
ENSG00000205359	ENSG00000131016	ENSG00000131016	ENST00000506729	ENSP00000421339	133482	SLCO6A1	solute carrier organic anion transporter family, member 6A1 [Source:HGNC Symbol;Acc:HGNC:23613]	4	3.11511	5.28556	-5630.142323	-5607.267302	45.750042	0	-Inf	0	0	3.15502	5.88479	-5658.936653	-5631.570613	54.73208	0	-Inf	0	0	3.11391	5.39075	-5629.920382	-5607.209265	45.422234	0	-Inf	0	0	3.15247	5.75059	-5656.858983	-5631.562422	50.593122	0	-Inf	0	0
ENSG00000205403	ENSG00000165120	ENSG00000165120	ENST00000394634	ENSP00000378130	3426	CFI	complement factor I [Source:HGNC Symbol;Acc:HGNC:5394]	1	5.43208	3.60379	-3309.120169	-3303.407809	11.42472	0.003304864	-2.4808464077	1	0.0120240913	5.41387	3.50797	-3351.91623	-3346.13962	11.55322	0.003099204	-2.5087498361	1	0.0116256821	5.43081	3.74741	-3308.988965	-3303.403786	11.170358	0.003753078	-2.4256124096	1	0.0137666623	5.41485	3.71342	-3351.787074	-3346.127076	11.319996	0.003482524	-2.4581058819	1	0.0133340532
ENSG00000205884	ENSG00000163608	ENSG00000163608	ENST00000382209	ENSP00000371644	613210	DEFB136	defensin, beta 136 [Source:HGNC Symbol;Acc:HGNC:34433]	1	5.46843	4.58801	-617.871101	-612.9555	9.831202	0.00733131	-2.1348184162	1	0.0246360435	4.68	4.82868	-633.411343	-628.316182	10.190322	0.00612632	-2.2128003222	1	0.0216145141	5.46856	4.58625	-617.865027	-612.953314	9.823426	0.00735987	-2.1331298567	1	0.0252208516	4.67982	4.82501	-633.386872	-628.315177	10.14339	0.00627178	-2.2026091841	1	0.022683074
ENSG00000213231	ENSG00000062096	ENSG00000062096	ENST00000340722	ENSP00000343223	9623	TCL1B	T-cell leukemia/lymphoma 1B [Source:HGNC Symbol;Acc:HGNC:11649]	1	4.14184	59.57081	-1019.235303	-1012.582658	13.30529	0.001290604	-2.8892069932	1	0.0050962783	4.35467	52.31399	-1043.093526	-1037.904189	10.378674	0.005575702	-2.2537004457	1	0.0198996428	4.24117	62.23745	-1018.997364	-1012.237137	13.520454	0.001158966	-2.9359293045	1	0.0047348626	4.35471	51.2606	-1042.824221	-1037.817232	10.013978	0.00669102	-2.174507672	1	0.0240503913
ENSG00000213741	ENSG00000122223	ENSG00000122223	ENST00000396020	ENSP00000379339	6235	RPS29	ribosomal protein S29 [Source:HGNC Symbol;Acc:HGNC:10419]	1	2.02639	81.14391	-393.020763	-377.679045	30.683436	0.000000217	-6.6635402662	0.002407832	1.59248148148148E-06	2.17007	61.65465	-417.736801	-402.837479	29.798644	0.000000338	-6.4710832997	0.003750448	2.44647619047619E-06	2.02928	82.03094	-393.000921	-377.557393	30.887056	0.000000196	-6.7077439286	0.002174816	1.47046382691007E-06	2.16288	61.26531	-417.709852	-402.788714	29.842276	0.000000331	-6.4801720062	0.003672776	2.47158546433378E-06
ENSG00000213853	ENSG00000152291	ENSG00000152291	ENST00000359543	ENSP00000352540	2013	EMP2	epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]	4	3.738	9.94071	-1342.038055	-1325.957105	32.1619	0.000000104	-6.9829666607	0.001153984	7.97501036627505E-07	3.72239	9.99413	-1366.689937	-1351.694471	29.990932	0.000000307	-6.5128616245	0.003406472	2.23082645710544E-06	3.73933	10.1753	-1341.248787	-1325.856981	30.783612	0.000000207	-6.6840296545	0.002296872	1.54880107889413E-06	3.72325	10.12619	-1366.511951	-1351.628757	29.766388	0.000000344	-6.4634415574	0.003817024	2.56520430107527E-06
ENSG00000214107	ENSG00000163535	ENSG00000163535	ENST00000378981	ENSP00000368264	4112	MAGEB1	melanoma antigen family B, 1 [Source:HGNC Symbol;Acc:HGNC:6808]	2	3.90375	3.12244	-2542.97854	-2526.434508	33.088064	0.000000065	-7.1870866434	0.00072124	5.09710247349823E-07	4.1815	2.98174	-2577.770287	-2562.166302	31.20797	0.000000167	-6.7772835289	0.001853032	0.000001252	3.90375	3.12243	-2542.817419	-2526.434508	32.765822	0.000000077	-7.1135092748	0.000854392	6.09844396859386E-07	4.18149	2.98174	-2577.76202	-2562.166302	31.191436	0.000000169	-6.7721132954	0.001875224	1.31134545454545E-06
ENSG00000221855	ENSG00000136546	ENSG00000136546	ENST00000408916	ENSP00000386201	259287	TAS2R41	taste receptor, type 2, member 41 [Source:HGNC Symbol;Acc:HGNC:18883]	1	4.98481	5.91583	-2365.801418	-2349.854903	31.89303	0.000000119	-6.9244530386	0.001320424	9.044E-07	4.40939	4.56323	-2411.097922	-2398.541131	25.113582	0.000003521	-5.4533339749	0.039069016	2.21103655913978E-05	4.98486	5.91138	-2365.689357	-2349.854726	31.669262	0.000000133	-6.876148359	0.001475768	0.000001022	4.4094	4.55875	-2411.088095	-2398.540875	25.09444	0.000003555	-5.4491603949	0.03944628	2.30007463556851E-05
ENSG00000221963	ENSG00000134757	ENSG00000134757	ENST00000409652	ENSP00000386280	80830	APOL6	apolipoprotein L, 6 [Source:HGNC Symbol;Acc:HGNC:14870]	24	3.08529	7.35899	-3283.913587	-3220.250502	127.32617	0	-Inf	0	0	3.1014	6.27124	-3321.792625	-3262.519382	118.546486	0	-Inf	0	0	3.08525	7.3433	-3270.195433	-3220.250028	99.89081	0	-Inf	0	0	3.10138	6.26331	-3305.497331	-3262.518382	85.957898	0	-Inf	0	0
ENSG00000231389	ENSG00000135828	ENSG00000135828	ENST00000419277	ENSP00000393566	3113	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	4	3.8962	7.231	-1952.1515	-1939.636962	25.029076	0.000003673	-5.4349790717	0.040755608	2.25792842105263E-05	3.74435	9.78095	-1983.762012	-1971.396186	24.731652	0.000004262	-5.3703865546	0.047291152	2.64788085106383E-05	3.8995	5.21645	-1951.723169	-1940.480662	22.485014	0.000013105	-4.8825629747	0.14541308	7.63323254593176E-05	3.75494	5.17664	-1983.470321	-1973.240391	20.45986	0.000036074	-4.4428056991	0.400277104	0.0001980589
ENSG00000235109	ENSG00000156858	ENSG00000156858	ENST00000414429	ENSP00000390076	64288	ZSCAN31	zinc finger and SCAN domain containing 31 [Source:HGNC Symbol;Acc:HGNC:14097]	2	3.86685	10.73278	-2410.074475	-2397.183083	25.782784	0.00000252	-5.5985994592	0.02796192	1.58784327086882E-05	4.39196	11.31533	-2443.556354	-2431.5086	24.095508	0.000005858	-5.2322506327	0.065000368	3.54032505446623E-05	3.86594	10.70464	-2409.653945	-2397.171289	24.965312	0.000003792	-5.4211316713	0.042076032	2.3947656232214E-05	4.3922	11.3801	-2443.540375	-2431.502699	24.075352	0.000005917	-5.2278984307	0.065655032	3.70932384180791E-05
ENSG00000235568	ENSG00000122194	ENSG00000122194	ENST00000329021	ENSP00000333680	150372	NFAM1	NFAT activating protein with ITAM motif 1 [Source:HGNC Symbol;Acc:HGNC:29872]	1	5.32713	21.34327	-1992.973637	-1987.566217	10.81484	0.004483192	-2.3484126614	1	0.0158576661	5.00612	21.49089	-2035.774726	-2030.4905	10.568452	0.005070956	-2.2949101578	1	0.0182271875	5.34278	22.18319	-1992.938338	-1987.405602	11.065472	0.003955153	-2.4028367117	1	0.0144505689	4.97327	20.68073	-2035.567678	-2030.250874	10.633608	0.004908416	-2.3090586369	1	0.0182336069
ENSG00000255837	ENSG00000101347	ENSG00000101347	ENST00000538986	ENSP00000441624	259295	TAS2R20	taste receptor, type 2, member 20 [Source:HGNC Symbol;Acc:HGNC:19109]	1	5.05215	4.98882	-2337.493492	-2326.974613	21.037758	0.000027021	-4.5682985825	0.299825016	0.0001453345	4.57659	4.19976	-2360.161776	-2349.760461	20.80263	0.000030392	-4.5172407195	0.337229632	0.0001639425	5.05233	5.00557	-2335.377857	-2326.974589	16.806536	0.000224134	-3.6494922582	1	0.0010449541	4.57532	5.21973	-2355.991306	-2349.69967	12.583272	0.001851728	-2.7324228064	1	0.0075262908
ENSG00000261371			ENST00000563924	ENSP00000457421	5175	PECAM1	platelet/endothelial cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:8823]	2	3.88953	3.22911	-4957.684116	-4941.570244	32.227744	0.0000001	-7	0.0011096	7.67889273356401E-07	3.92886	3.19835	-5018.08211	-5002.317591	31.529038	0.000000142	-6.8477116556	0.001575632	1.07625136612022E-06	3.88952	3.22616	-4957.551846	-4941.568208	31.967276	0.000000114	-6.9430951487	0.001264944	8.84576223776224E-07	3.92881	3.19523	-5018.030417	-5002.316169	31.428496	0.00000015	-6.8239087409	0.0016644	1.17211267605634E-06
ENSG00000263639			ENST00000582163	ENSP00000463092	4477	MSMB	microseminoprotein, beta- [Source:HGNC Symbol;Acc:HGNC:7372]	1	2.37324	3.87477	-967.732743	-959.932863	15.59976	0.000409784	-3.3874450026	1	0.001786626	2.4593	3.97734	-1011.682633	-1004.329536	14.706194	0.000640605	-3.1934096759	1	0.0027604478	2.37306	3.86327	-967.707441	-959.930176	15.55453	0.000419157	-3.3776232766	1	0.001870111	2.45928	3.9743	-1011.574454	-1004.328592	14.491724	0.000713119	-3.1468379923	1	0.0031374974
